,cia_id,cia_nome,doc_env,per_ini,per_fim,shares_outstanding,ebit,roic
5070,20087,EMBRAER S.A.,2012-03-26 23:29:59,2011-01-01,2011-12-31,740465000.0,521728000.0,0.10408845986874027
5071,20087,EMBRAER S.A.,2013-03-12 20:48:13,2012-01-01,2012-12-31,740465000.0,1217431000.0,0.19614278457339387
5072,20087,EMBRAER S.A.,2014-02-26 07:00:40,2013-01-01,2013-12-31,740465000.0,1605885000.0,0.21402032112543834
5073,20087,EMBRAER S.A.,2014-04-02 19:24:18,2013-01-01,2013-12-31,740465000.0,1605885000.0,0.21402032112543834
5074,20087,EMBRAER S.A.,2015-03-05 09:15:32,2014-01-01,2014-12-31,740465000.0,1303774000.0,0.12429075732312905
5075,20087,EMBRAER S.A.,2015-03-16 18:55:46,2014-01-01,2014-12-31,740465000.0,1303774000.0,0.12429075732312905
5076,20087,EMBRAER S.A.,2016-03-03 07:02:29,2015-01-01,2015-12-31,740465000.0,1103067000.0,0.06159817622396742
5077,20087,EMBRAER S.A.,2016-03-18 17:47:38,2015-01-01,2015-12-31,740465000.0,1103067000.0,0.06159817622396742
5078,20087,EMBRAER S.A.,2017-03-09 07:14:26,2016-01-01,2016-12-31,740465000.0,717792000.0,0.04701862378792884
5079,20087,EMBRAER S.A.,2018-03-08 07:01:00,2017-01-01,2017-12-31,740465000.0,1059584000.0,0.06751379622185918
5080,20087,EMBRAER S.A.,2019-03-14 06:57:25,2018-01-01,2018-12-31,740765000.0,103085000.0,0.005829702670177439
5083,20087,EMBRAER S.A.,2022-03-09 19:06:19,2021-01-01,2021-12-31,740465000.0,1054718000.0,0.04465470272423332
5084,20125,ODONTOPREV S.A.,2011-03-14 17:06:12,2010-01-01,2010-12-31,177098264000.0,115803000.0,0.19736007907832845
5085,20125,ODONTOPREV S.A.,2011-03-14 17:22:03,2010-01-01,2010-12-31,177098264.0,115803000.0,0.19736007907832845
5086,20125,ODONTOPREV S.A.,2011-03-21 17:51:39,2010-01-01,2010-12-31,177098264.0,115803000.0,0.19736007907832845
5087,20125,ODONTOPREV S.A.,2012-03-01 18:33:38,2011-01-01,2011-12-31,177098264.0,179285000.0,0.3223338709010462
5088,20125,ODONTOPREV S.A.,2013-02-26 17:45:36,2012-01-01,2012-12-31,531294792.0,199928000.0,0.4136119047274247
5089,20125,ODONTOPREV S.A.,2013-03-05 12:57:56,2012-01-01,2012-12-31,531294792.0,199928000.0,0.4136119047274247
5090,20125,ODONTOPREV S.A.,2014-02-25 20:01:25,2013-01-01,2013-12-31,531294792.0,263085000.0,0.5969978215485159
5091,20125,ODONTOPREV S.A.,2014-03-10 15:36:04,2013-01-01,2013-12-31,531294792.0,263085000.0,0.5969978215485159
5092,20125,ODONTOPREV S.A.,2015-03-04 17:33:14,2014-01-01,2014-12-31,531294792.0,273455000.0,0.7223939345907963
5093,20125,ODONTOPREV S.A.,2016-03-09 18:56:33,2015-01-01,2015-12-31,531294792.0,308660000.0,0.9662564683711131
5094,20125,ODONTOPREV S.A.,2017-02-21 18:12:04,2016-01-01,2016-12-31,531294792.0,281739000.0,1.0460658221080303
5095,20125,ODONTOPREV S.A.,2018-02-28 18:09:07,2017-01-01,2017-12-31,531294792.0,575900000.0,1.174939253661612
5096,20125,ODONTOPREV S.A.,2019-02-26 18:08:27,2018-01-01,2018-12-31,531294792.0,381565000.0,0.6935628698977737
5097,20125,ODONTOPREV S.A.,2020-03-05 18:10:21,2019-01-01,2019-12-31,531294792.0,386324000.0,0.6751366616802047
5098,20125,ODONTOPREV S.A.,2020-03-27 17:15:35,2019-01-01,2019-12-31,531294792.0,386324000.0,0.6751366616802047
5099,20125,ODONTOPREV S.A.,2021-03-04 18:14:30,2020-01-01,2020-12-31,531294792.0,514863000.0,1.0960618556262094
5100,20125,ODONTOPREV S.A.,2022-02-23 18:10:22,2021-01-01,2021-12-31,531294792.0,507952000.0,0.6432320653626057
5101,20141,CREMER SA,2011-03-24 19:46:40,2010-01-01,2010-12-31,31923835.0,43594000.0,0.12453507173178996
5102,20141,CREMER SA,2012-03-13 21:44:42,2011-01-01,2011-12-31,32225862.0,45824000.0,0.09604091128204054
5104,20141,CREMER SA,2014-02-26 18:24:03,2013-01-01,2013-12-31,30632.0,61224000.0,0.1334655839555289
5105,20141,CREMER SA,2014-02-27 14:55:20,2013-01-01,2013-12-31,30632000.0,61224000.0,0.1334655839555289
5106,20141,CREMER SA,2014-02-27 15:38:45,2013-01-01,2013-12-31,30919519.0,61224000.0,0.1334655839555289
5107,20141,CREMER SA,2014-03-07 10:32:44,2013-01-01,2013-12-31,30919519.0,61224000.0,0.1334655839555289
5108,20141,CREMER SA,2015-02-11 19:11:59,2014-01-01,2014-12-31,29478000.0,74825000.0,0.19168891188842718
5109,20141,CREMER SA,2016-02-04 19:27:06,2015-01-01,2015-12-31,30027663.0,81470000.0,0.17937466561277354
5110,20141,CREMER SA,2017-02-16 18:16:25,2016-01-01,2016-12-31,30461412.0,66778000.0,0.1694529029638652
5111,20141,CREMER SA,2018-02-27 18:34:34,2017-01-01,2017-12-31,31171727.0,59257000.0,0.17070402410603427
5142,20184,CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO,2017-03-28 21:04:41,2016-01-01,2016-12-31,17012293.0,11185000.0,-0.318252952055769
5168,20214,AMPLA INVESTIMENTOS E SERVIÇOS S/A,2011-04-07 19:51:07,2010-01-01,2010-12-31,12000000000.0,618901000.0,0.28262126345976457
5169,20214,AMPLA INVESTIMENTOS E SERVIÇOS S/A,2011-04-08 16:38:07,2010-01-01,2010-12-31,12000000000.0,618901000.0,0.28262126345976457
5170,20214,AMPLA INVESTIMENTOS E SERVIÇOS S/A,2012-03-27 18:27:14,2011-01-01,2011-12-31,12000000000.0,590643000.0,0.2521316077278304
5171,20214,AMPLA INVESTIMENTOS E SERVIÇOS S/A,2012-03-28 09:14:35,2011-01-01,2011-12-31,12000000000.0,590643000.0,0.2521316077278304
5191,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2011-03-28 09:57:15,2010-01-01,2010-12-31,263499000.0,681715000.0,0.18753823858234445
5192,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2011-06-09 17:10:36,2010-01-01,2010-12-31,263499000.0,681715000.0,0.18753823858234445
5193,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2012-03-12 09:58:14,2011-01-01,2011-12-31,263499000.0,892710000.0,0.17571585645118176
5194,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2012-03-13 14:36:00,2011-01-01,2011-12-31,263499000.0,892710000.0,0.17571585645118176
5195,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2012-06-06 00:23:42,2011-01-01,2011-12-31,263499000.0,892710000.0,0.17571585645118176
5196,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2012-07-02 21:13:37,2011-01-01,2011-12-31,263499000.0,892710000.0,0.17571585645118176
5197,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2013-03-27 09:42:15,2012-01-01,2012-12-31,1033497000.0,1087244000.0,0.17024809461226986
5198,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2014-03-21 08:56:26,2013-01-01,2013-12-31,1033497000.0,1321170000.0,0.1544995507693754
5199,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2015-03-12 07:58:59,2014-01-01,2014-12-31,1033497000.0,1515549000.0,0.19020031317091132
5200,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2016-03-09 19:59:48,2015-01-01,2015-12-31,1033497000.0,1537551000.0,0.19420464562522285
5201,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2016-03-14 10:40:37,2015-01-01,2015-12-31,1033497000.0,1537551000.0,0.19420464562522285
5202,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2017-03-10 20:24:53,2016-01-01,2016-12-31,1033497000.0,1371227000.0,0.18291465129246293
5203,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2018-02-26 21:03:08,2017-01-01,2017-12-31,1033497000.0,926260000.0,0.12695393879851405
5204,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2018-05-17 18:38:39,2017-01-01,2017-12-31,1033497000.0,926260000.0,0.12695393879851405
5205,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2019-03-29 01:42:01,2018-01-01,2018-12-31,1033497000.0,1429855000.0,0.18212073205183757
5206,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2019-04-11 19:11:26,2018-01-01,2018-12-31,1033497000.0,1429855000.0,0.18212073205183757
5207,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2020-03-12 23:59:28,2019-01-01,2019-12-31,1033497000.0,1404994000.0,0.13791437434165238
5208,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2021-03-03 21:25:51,2020-01-01,2020-12-31,1033497000.0,3194705000.0,0.28066421035717576
5209,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2022-02-17 21:37:19,2021-12-01,2021-12-31,1033497000.0,3435253000.0,0.2621366431796306
5210,20257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2022-02-18 17:51:59,2021-01-01,2021-12-31,1033497000.0,3435253000.0,0.2621366431796306
5211,20265,BROOKFIELD INCORPORAÇÕES S.A.,2011-03-29 22:10:36,2010-01-01,2010-12-31,438140215.0,587858000.0,0.15133509538859652
5212,20265,BROOKFIELD INCORPORAÇÕES S.A.,2012-03-13 19:03:16,2011-01-01,2011-12-31,445183757.0,611969000.0,0.11043312006510832
5237,20320,CEMIG GERACAO E TRANSMISSAO S.A.,2011-03-29 10:21:58,2010-01-01,2010-12-31,2896785000.0,1979322000.0,0.18663480341613423
5238,20320,CEMIG GERACAO E TRANSMISSAO S.A.,2011-04-20 22:26:32,2010-01-01,2010-12-31,2896785000.0,1979322000.0,0.18663480341613423
5239,20320,CEMIG GERACAO E TRANSMISSAO S.A.,2012-02-09 16:32:41,2010-01-01,2010-12-31,2896785000.0,1979322000.0,0.18663480341613423
5240,20320,CEMIG GERACAO E TRANSMISSAO S.A.,2012-03-28 00:43:48,2011-01-01,2011-12-31,2896785000.0,2454149000.0,0.20951473817668875
5241,20320,CEMIG GERACAO E TRANSMISSAO S.A.,2013-03-28 03:18:44,2012-01-01,2012-12-31,2896785000.0,3252103000.0,0.28525818029991507
5246,20320,CEMIG GERACAO E TRANSMISSAO S.A.,2017-04-11 20:20:56,2016-01-01,2016-12-31,2896785000.0,1205565000.0,0.09749824342789708
5247,20320,CEMIG GERACAO E TRANSMISSAO S.A.,2018-03-29 09:06:01,2017-01-01,2017-12-31,2896785000.0,1796086000.0,0.14734464600544084
5248,20320,CEMIG GERACAO E TRANSMISSAO S.A.,2019-04-01 07:58:04,2018-01-01,2018-12-31,2896785000.0,1352294000.0,0.1063500117651648
5249,20320,CEMIG GERACAO E TRANSMISSAO S.A.,2019-04-02 10:31:35,2018-01-01,2018-12-31,2896785000.0,1352294000.0,0.1063500117651648
5250,20320,CEMIG GERACAO E TRANSMISSAO S.A.,2020-03-19 21:13:10,2019-01-01,2019-12-31,2896785000.0,1204502000.0,0.09683505460137387
5251,20320,CEMIG GERACAO E TRANSMISSAO S.A.,2020-04-01 12:09:06,2019-01-01,2019-12-31,2896785000.0,1204502000.0,0.09683505460137387
5252,20320,CEMIG GERACAO E TRANSMISSAO S.A.,2021-03-26 21:24:33,2020-01-01,2020-12-31,2896785000.0,2373489000.0,0.1796572818041414
5253,20320,CEMIG GERACAO E TRANSMISSAO S.A.,2021-03-30 20:28:14,2020-01-01,2020-12-31,2896785000.0,2373489000.0,0.1796572818041414
5254,20320,CEMIG GERACAO E TRANSMISSAO S.A.,2022-03-29 22:20:29,2021-01-01,2021-12-31,2896785000.0,3282335000.0,0.2580846881134488
5255,20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2011-02-28 22:53:10,2010-01-01,2010-12-31,113450000.0,412735000.0,0.2082054334639026
5256,20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2012-03-05 19:39:05,2011-01-01,2011-12-31,113450000.0,415660000.0,0.16720186872203563
5257,20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2013-03-04 17:58:08,2012-01-01,2012-12-31,113450000.0,544411000.0,0.20250033011647997
5258,20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2014-03-10 18:07:05,2013-01-01,2013-12-31,113450000.0,578802000.0,0.1874990281701091
5259,20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2015-02-27 19:51:36,2014-01-01,2014-12-31,113450000.0,667964000.0,0.1924664346956158
5260,20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2016-02-26 18:02:39,2015-01-01,2015-12-31,113000000.0,580685000.0,0.1410406283768833
5261,20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2017-03-06 18:17:01,2016-01-01,2016-12-31,113000000.0,800604000.0,0.19447646836773214
5262,20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2018-03-05 20:30:46,2017-01-01,2017-12-31,339000000.0,838751000.0,0.19029372695066435
5263,20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2019-03-11 17:48:47,2018-01-01,2018-12-31,339000000.0,750807000.0,0.11805796768279748
5264,20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2019-03-13 13:54:31,2018-01-01,2018-12-31,339000000.0,750807000.0,0.11805796768279748
5265,20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2020-03-06 18:30:15,2019-01-01,2019-12-31,339000000.0,538518000.0,0.08098184307912601
5266,20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2021-03-31 17:45:30,2020-01-01,2020-12-31,339000000.0,714563000.0,0.10200516333305497
5267,20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2022-03-18 19:02:23,2021-01-01,2021-12-31,339000000.0,396964000.0,0.05492444367700059
5268,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2011-03-02 21:06:44,2010-01-01,2010-12-31,33164.0,68632000.0,0.10990404693885394
5269,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2011-03-03 11:23:19,2010-01-01,2010-12-31,33164000.0,68632000.0,0.10990404693885394
5270,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2012-03-13 19:30:56,2011-01-01,2011-12-31,33299000.0,66279000.0,0.09847574247937371
5271,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2013-03-26 21:07:07,2011-01-01,2011-12-31,33299000.0,62779000.0,0.09512041757892105
5272,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2013-03-26 21:53:43,2011-01-01,2011-12-31,33299000.0,62779000.0,0.09512041757892105
5273,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2013-03-26 22:53:05,2012-01-01,2012-12-31,33543000.0,84388000.0,0.11338922084884707
5274,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2014-03-27 23:54:48,2013-12-01,2013-12-31,33208000.0,76009000.0,0.07225306872829694
5275,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2014-03-31 19:30:11,2013-01-01,2013-12-31,33208000.0,76009000.0,0.07225306872829694
5276,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2015-03-30 21:54:12,2014-01-01,2014-12-31,41509000.0,19910000.0,0.021396086590209598
5277,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2016-03-23 19:25:01,2015-01-01,2015-12-31,41509000.0,58376000.0,0.06193306357326702
5278,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2016-03-28 18:05:02,2015-01-01,2015-12-31,41509000.0,58376000.0,0.06193306357326702
5279,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2017-03-23 19:38:09,2016-01-01,2016-12-31,64838000.0,76164000.0,0.06553675622140555
5281,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2018-04-19 15:54:39,2015-01-01,2015-12-31,41509000.0,58376000.0,0.06193306357326702
5282,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2018-04-19 17:24:50,2014-01-01,2014-12-31,41509000.0,19910000.0,0.021396086590209598
5283,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2018-04-20 16:34:23,2016-01-01,2016-12-31,64838000.0,76164000.0,0.06553675622140555
5284,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2018-06-29 17:44:33,2014-01-01,2014-12-31,41509000.0,19910000.0,0.021396086590209598
5285,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2019-03-21 19:05:43,2018-01-01,2018-12-31,123813000.0,54913000.0,0.03845283919944596
5286,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2019-05-16 17:41:41,2018-01-01,2018-12-31,123813000.0,54913000.0,0.03845283919944596
5287,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2020-03-11 00:03:55,2019-01-01,2019-12-31,123813000.0,60949000.0,0.04212190049945852
5288,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2021-03-16 17:56:23,2020-01-01,2020-12-31,123813000.0,120636000.0,0.07247412046218202
5289,20346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2022-03-16 21:19:40,2021-01-01,2021-12-31,123813000.0,130712000.0,0.07081498561076245
5295,20354,TERRA SANTA AGRO S.A.,2013-03-14 22:48:55,2012-01-01,2012-12-31,3486812005000.0,68591000.0,0.03858191182145143
5296,20354,TERRA SANTA AGRO S.A.,2013-04-04 16:51:26,2012-01-01,2012-12-31,3486812000.0,68591000.0,0.03858191182145143
5303,20354,TERRA SANTA AGRO S.A.,2018-03-27 21:55:21,2017-01-01,2017-12-31,17914000.0,48391000.0,0.02730337490725564
5304,20354,TERRA SANTA AGRO S.A.,2019-03-21 22:32:43,2018-01-01,2018-12-31,17914000.0,136808000.0,0.07634021415302751
5306,20354,TERRA SANTA AGRO S.A.,2021-03-10 21:25:50,2020-01-01,2020-12-31,21779000.0,248398000.0,0.13800985300498872
5307,20362,POSITIVO TECNOLOGIA S.A.,2011-03-01 21:19:36,2010-01-01,2010-12-31,87800000.0,115705000.0,0.11550713627555996
5308,20362,POSITIVO TECNOLOGIA S.A.,2011-05-11 17:11:51,2010-01-01,2010-12-31,87800000.0,115705000.0,0.11550713627555996
5311,20362,POSITIVO TECNOLOGIA S.A.,2013-03-14 18:40:34,2012-01-01,2012-12-31,87800000.0,62277000.0,0.062081443453122664
5312,20362,POSITIVO TECNOLOGIA S.A.,2014-02-20 18:36:46,2013-01-01,2013-12-31,87800000.0,74864000.0,0.07233334557182416
5313,20362,POSITIVO TECNOLOGIA S.A.,2015-03-05 19:26:09,2014-01-01,2014-12-31,87800000.0,86905000.0,0.09094819286186717
5314,20362,POSITIVO TECNOLOGIA S.A.,2015-03-06 12:43:01,2014-01-01,2014-12-31,87800000.0,86905000.0,0.09094819286186717
5316,20362,POSITIVO TECNOLOGIA S.A.,2017-03-16 19:33:36,2016-01-01,2016-12-31,87800000.0,121275000.0,0.15976261205777934
5317,20362,POSITIVO TECNOLOGIA S.A.,2018-03-14 22:01:21,2017-01-01,2017-12-31,87800000.0,39077000.0,0.060131783041166044
5318,20362,POSITIVO TECNOLOGIA S.A.,2019-03-27 19:10:44,2018-01-01,2018-12-31,87800000.0,75014000.0,0.10321204741364484
5319,20362,POSITIVO TECNOLOGIA S.A.,2020-03-04 21:02:21,2019-01-01,2019-12-31,87800000.0,98855000.0,0.12572141492708908
5320,20362,POSITIVO TECNOLOGIA S.A.,2021-03-16 00:26:46,2020-01-01,2020-12-31,141800000.0,277676000.0,0.22180188671709627
5321,20362,POSITIVO TECNOLOGIA S.A.,2021-03-17 17:19:12,2020-01-01,2020-12-31,141800000.0,277676000.0,0.22180188671709627
5322,20362,POSITIVO TECNOLOGIA S.A.,2022-03-22 18:56:45,2021-01-01,2021-12-31,141800000000.0,303149000.0,0.17591640475936252
5323,20362,POSITIVO TECNOLOGIA S.A.,2022-03-30 18:17:00,2021-01-01,2021-12-31,141800000.0,303149000.0,0.17591640475936252
5324,20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,2011-03-25 00:54:58,2010-01-01,2010-12-31,55202000.0,146538000.0,2.61955666785842
5325,20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,2012-03-20 23:29:46,2011-01-01,2011-12-31,56562000.0,91232000.0,0.30863120005953953
5326,20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,2013-03-14 22:42:59,2012-01-01,2012-12-31,57079000.0,81200000.0,0.1785502249468967
5327,20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,2014-03-17 22:01:18,2013-01-01,2013-12-31,114382000.0,120455000.0,0.21056652192458028
5335,20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,2020-03-27 00:14:18,2019-01-01,2019-12-31,147555000.0,3912000.0,0.12465744694410809
5336,20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,2021-03-29 23:13:17,2020-01-01,2020-12-31,147555000.0,35574000.0,1.0267851988685563
5337,20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,2022-03-23 22:20:13,2021-01-01,2021-12-31,140978000.0,43974000.0,0.5609000114797382
5362,20400,SAFRA COMPANHIA SECURITIZADORA DE CREDITOS IMOBILIARIOS,2011-04-14 12:38:31,2010-01-01,2010-12-31,281332112.0,21559.0,0.04396556822422664
5363,20419,ONE PROPERTIES S.A.,2011-04-09 02:23:42,2010-01-01,2010-12-31,192857142.0,600875.0,0.288766288533209
5364,20419,ONE PROPERTIES S.A.,2011-04-15 12:09:32,2010-01-01,2010-12-31,192857142.0,600875000.0,0.288766288533209
5365,20419,ONE PROPERTIES S.A.,2012-02-24 17:54:22,2011-01-01,2011-12-31,150822829.0,262195000.0,0.11745282870956658
5366,20435,TECNISA S.A.,2011-03-24 00:17:25,2010-01-01,2010-12-31,145383000.0,213029000.0,0.09662300929268886
5367,20435,TECNISA S.A.,2012-03-21 21:14:33,2011-01-01,2011-12-31,185967000.0,129795000.0,0.04823161879054371
5369,20435,TECNISA S.A.,2014-02-26 20:47:31,2013-01-01,2013-12-31,185967000.0,322059000.0,0.09178466815661182
5370,20435,TECNISA S.A.,2014-04-29 16:27:34,2013-01-01,2013-12-31,185967000.0,322059000.0,0.09178466815661182
5371,20435,TECNISA S.A.,2015-02-25 18:58:57,2014-01-01,2014-12-31,180000000.0,183173000.0,0.04805082175868846
5372,20435,TECNISA S.A.,2015-03-23 17:56:48,2014-01-01,2014-12-31,180000000.0,183173000.0,0.04805082175868846
5373,20435,TECNISA S.A.,2016-03-22 00:39:39,2015-01-01,2015-12-31,180000000.0,249923000.0,0.08727315520166834
5374,20435,TECNISA S.A.,2016-03-22 18:12:41,2015-01-01,2015-12-31,180000000.0,249923000.0,0.08727315520166834
5397,20451,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,2011-03-10 19:36:46,2010-01-01,2010-12-31,48575000.0,103056000.0,0.0775850581609384
5398,20451,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,2012-03-22 00:47:19,2011-01-01,2011-12-31,48575000.0,119911000.0,0.10125599964871866
5399,20451,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,2013-03-26 18:25:07,2012-01-01,2012-12-31,48575000.0,124733000.0,0.12050752417241832
5400,20451,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,2014-03-20 18:52:07,2013-01-01,2013-12-31,48575000.0,158087000.0,0.12461571690278071
5401,20451,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,2015-03-19 18:10:24,2014-01-01,2014-12-31,44270000.0,79979000.0,0.07178670161203461
5402,20451,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,2016-03-17 18:45:45,2015-01-01,2015-12-31,43770000.0,6870000.0,0.005966281391368085
5407,20451,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,2020-03-11 18:53:04,2019-01-01,2019-12-31,43770000.0,8509000.0,0.009185998935551188
5408,20451,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,2021-03-12 00:11:32,2020-01-01,2020-12-31,43770000.0,12182000.0,0.012280786647794861
5409,20451,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,2022-03-09 19:56:48,2021-01-01,2021-12-31,43770000.0,19821000.0,0.017867203436964494
5413,20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES - Em Rec Judicial,2011-03-21 21:33:03,2010-01-01,2010-12-31,1106242174.0,850603.0,0.09402517756778969
5414,20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES - Em Rec Judicial,2011-03-22 18:07:33,2010-01-01,2010-12-31,1106242000.0,850603000.0,0.09402517756778969
5415,20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES - Em Rec Judicial,2011-04-04 15:38:56,2010-01-01,2010-12-31,1106242000.0,850603000.0,0.09402517756778969
5416,20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES - Em Rec Judicial,2012-04-05 21:23:58,2011-01-01,2011-12-31,1123632000.0,910969000.0,0.09111786622101746
5417,20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES - Em Rec Judicial,2012-04-12 22:00:08,2011-01-01,2011-12-31,1123632000.0,910969000.0,0.09111786622101746
5418,20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES - Em Rec Judicial,2012-04-18 17:58:04,2011-01-01,2011-12-31,1123632000.0,910969000.0,0.09111786622101746
5420,20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES - Em Rec Judicial,2014-02-13 21:14:41,2013-01-01,2013-12-31,1339547000.0,242010000.0,0.025906347499380734
5421,20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES - Em Rec Judicial,2015-03-18 19:39:24,2014-01-01,2014-12-31,1323264000.0,164211000.0,0.018319639334785046
5429,20486,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,2011-03-21 21:32:57,2010-01-01,2010-12-31,113000000.0,193840000.0,0.14905540825679608
